model,eta_B,vmax_phys_kms,vstar_over_vmax,vstar_kms,sigma_m_100_target,sigma_m_100_kms,min_cooling_time_gyr_initial_state,local_dynamical_time_gyr_initial_state,cooling_to_dynamical_time_initial_state,cosmic_age_at_lens_gyr,cooling_to_cosmic_age_initial_state,cooling_min_shell_index_initial_state,m_chi_GeV,m_mediator_keV,born_controlled
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.251188643150958,0.2511886431509578,inf,,inf,6.37,inf,-1,0.1333672291581129,0.0059572322951563,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.28183829312644537,0.2818382931264451,inf,,inf,6.37,inf,-1,0.1283460365212874,0.0057329462308426,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.31622776601683794,0.3162277660168378,inf,,inf,6.37,inf,-1,0.1235138886419729,0.0055171043963579,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.35481338923357547,0.3548133892335752,inf,,inf,6.37,inf,-1,0.1188636681034663,0.0053093888717387,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.3981071705534972,0.398107170553497,inf,,inf,6.37,inf,-1,0.1143885254553453,0.0051094937065088,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.44668359215096315,0.4466835921509627,inf,,inf,6.37,inf,-1,0.1100818691247053,0.0049171244690358,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.5011872336272722,0.5011872336272721,inf,,inf,6.37,inf,-1,0.1059373557072325,0.004731997812854,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.5623413251903491,0.5623413251903486,inf,,inf,6.37,inf,-1,0.1019488806238124,0.0045538410593144,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.6309573444801932,0.6309573444801928,inf,,inf,6.37,inf,-1,0.0981105691289098,0.0043823917959486,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.7079457843841379,0.7079457843841375,inf,,inf,6.37,inf,-1,0.0944167676574793,0.0042173974899529,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.7943282347242815,0.7943282347242808,inf,,inf,6.37,inf,-1,0.090862035497658,0.0040586151162259,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,0.8912509381337456,0.891250938133745,inf,,inf,6.37,inf,-1,0.0874411367769765,0.0039058107994088,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,1.0,0.9999999999999996,inf,,inf,6.37,inf,-1,0.0841490327502843,0.0037587594694035,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,1.1220184543019633,1.122018454301963,inf,,inf,6.37,inf,-1,0.0809808743780294,0.0036172445298602,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,1.2589254117941673,1.2589254117941664,inf,,inf,6.37,inf,-1,0.0779319951839615,0.003481057539146,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,1.4125375446227544,1.4125375446227535,inf,,inf,6.37,inf,-1,0.0749979043817381,0.0033499979033249,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,1.5848931924611136,1.5848931924611127,inf,,inf,6.37,inf,-1,0.0721742802603097,0.003223872580697,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,1.7782794100389228,1.7782794100389208,inf,,inf,6.37,inf,-1,0.0694569638183402,0.0031024957974614,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,1.9952623149688795,1.9952623149688773,inf,,inf,6.37,inf,-1,0.0668419526382891,0.0029856887740844,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,2.2387211385683394,2.238721138568338,inf,,inf,6.37,inf,-1,0.0643253949911289,0.0028732794619699,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,2.51188643150958,2.5118864315095792,inf,,inf,6.37,inf,-1,0.0619035841630173,0.0027651022900435,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,2.8183829312644537,2.818382931264453,inf,,inf,6.37,inf,-1,0.0595729529955665,0.0026609979208781,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,3.1622776601683795,3.1622776601683764,inf,,inf,6.37,inf,-1,0.0573300686316673,0.0025608130160011,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,3.548133892335755,3.5481338923357524,inf,,inf,6.37,inf,-1,0.0551716274591305,0.002464400010037,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,3.9810717055349722,3.9810717055349687,inf,,inf,6.37,inf,-1,0.0530944502446962,0.0023716168933546,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,4.466835921509632,4.466835921509628,inf,,inf,6.37,inf,-1,0.0510954774512455,0.0022823270028961,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,5.011872336272722,5.011872336272719,inf,,inf,6.37,inf,-1,0.0491717647313155,0.0021963988208823,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,5.623413251903491,5.623413251903486,inf,,inf,6.37,inf,-1,0.0473204785902809,0.0021137057810961,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,6.309573444801933,6.309573444801931,inf,,inf,6.37,inf,-1,0.0455388922128142,0.0020341260824591,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,7.079457843841379,7.079457843841377,inf,,inf,6.37,inf,-1,0.0438243814464768,0.0019575425096272,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,7.943282347242816,7.94328234724281,inf,,inf,6.37,inf,-1,0.0421744209365257,0.0018838422603406,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,8.912509381337454,8.912509381337452,inf,,inf,6.37,inf,-1,0.0405865804062422,0.001812916779274,True
M2_scalar_phi_massive,0.1,5.343777930616317,23.71373705661655,126.72094473558586,10.0,9.99999999999999,inf,,inf,6.37,inf,-1,0.0390585210773035,0.0017446615981419,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.1,0.0999999999999999,inf,,inf,6.37,inf,-1,0.2171099314131346,0.0129322799393611,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.11220184543019636,0.1122018454301963,inf,,inf,6.37,inf,-1,0.208935878492676,0.0124453877003996,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.12589254117941673,0.1258925411794166,inf,,inf,6.37,inf,-1,0.2010695735444617,0.0119768266492466,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.14125375446227545,0.1412537544622754,inf,,inf,6.37,inf,-1,0.1934994300501093,0.0115259066281638,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.15848931924611134,0.1584893192461112,inf,,inf,6.37,inf,-1,0.1862142977163958,0.0110919634634193,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.1778279410038923,0.1778279410038923,inf,,inf,6.37,inf,-1,0.1792034460516537,0.0106743579870063,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.19952623149688797,0.1995262314968877,inf,,inf,6.37,inf,-1,0.172456548560505,0.0102724750951929,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.22387211385683395,0.2238721138568337,inf,,inf,6.37,inf,-1,0.1659636675336544,0.0098857228425177,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.251188643150958,0.2511886431509579,inf,,inf,6.37,inf,-1,0.1597152394103364,0.0095135315698948,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.28183829312644537,0.2818382931264451,inf,,inf,6.37,inf,-1,0.1537020606918579,0.0091553530655462,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.31622776601683794,0.316227766016838,inf,,inf,6.37,inf,-1,0.1479152743854865,0.0088106597575241,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.35481338923357547,0.3548133892335752,inf,,inf,6.37,inf,-1,0.1423463569587181,0.0084789439366337,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.3981071705534972,0.3981071705534972,inf,,inf,6.37,inf,-1,0.1369871057847082,0.0081597170086137,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.44668359215096315,0.446683592150963,inf,,inf,6.37,inf,-1,0.1318296270603752,0.0078525087744706,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.5011872336272722,0.5011872336272724,inf,,inf,6.37,inf,-1,0.1268663241793785,0.0075568667379082,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.5623413251903491,0.5623413251903491,inf,,inf,6.37,inf,-1,0.1220898865428479,0.0072723554388329,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.6309573444801932,0.6309573444801929,inf,,inf,6.37,inf,-1,0.1174932787913812,0.0069985558119504,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.7079457843841379,0.7079457843841378,inf,,inf,6.37,inf,-1,0.113069730442451,0.0067350645695124,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.7943282347242815,0.7943282347242814,inf,,inf,6.37,inf,-1,0.1088127259179557,0.0064814936073018,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,0.8912509381337456,0.8912509381337457,inf,,inf,6.37,inf,-1,0.1047159949472282,0.0062374694329821,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,1.0,0.999999999999999,inf,,inf,6.37,inf,-1,0.1007735033313641,0.0060026326159693,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,1.1220184543019633,1.1220184543019631,inf,,inf,6.37,inf,-1,0.0969794440552681,0.0057766372580156,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,1.2589254117941673,1.2589254117941673,inf,,inf,6.37,inf,-1,0.0933282287343257,0.0055591504837259,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,1.4125375446227544,1.412537544622755,inf,,inf,6.37,inf,-1,0.0898144793831024,0.0053498519502548,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,1.5848931924611136,1.5848931924611132,inf,,inf,6.37,inf,-1,0.0864330204939468,0.0051484333754648,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,1.7782794100389228,1.7782794100389214,inf,,inf,6.37,inf,-1,0.0831788714138286,0.0049545980838473,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,1.9952623149688795,1.9952623149688808,inf,,inf,6.37,inf,-1,0.080047239008184,0.0047680605695413,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,2.2387211385683394,2.23872113856834,inf,,inf,6.37,inf,-1,0.0770335106009633,0.0045885460758021,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,2.51188643150958,2.51188643150958,inf,,inf,6.37,inf,-1,0.0741332471804809,0.0044157901903046,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,2.8183829312644537,2.8183829312644524,inf,,inf,6.37,inf,-1,0.0713421768610601,0.0042495384556822,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,3.1622776601683795,3.16227766016838,inf,,inf,6.37,inf,-1,0.0686561885908444,0.0040895459947285,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,3.548133892335755,3.548133892335754,inf,,inf,6.37,inf,-1,0.0660713260965044,0.0039355771497108,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,3.9810717055349722,3.981071705534972,inf,,inf,6.37,inf,-1,0.0635837820559234,0.0037874051352622,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,4.466835921509632,4.466835921509633,inf,,inf,6.37,inf,-1,0.0611898924902774,0.0036448117043429,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,5.011872336272722,5.011872336272723,inf,,inf,6.37,inf,-1,0.0588861313672502,0.0035075868267774,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,5.623413251903491,5.623413251903489,inf,,inf,6.37,inf,-1,0.0566691054074334,0.003375528379895,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,6.309573444801933,6.309573444801928,inf,,inf,6.37,inf,-1,0.0545355490862628,0.0032484418508164,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,7.079457843841379,7.079457843841382,inf,,inf,6.37,inf,-1,0.0524823198241287,0.003126140049951,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,7.943282347242816,7.943282347242817,inf,,inf,6.37,inf,-1,0.0505063933575751,0.0030084428352785,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,8.912509381337454,8.912509381337465,inf,,inf,6.37,inf,-1,0.0486048592847706,0.0028951768470131,True
M2_scalar_phi_massive,0.1,5.343777930616317,27.38419634264361,146.335064063483,10.0,9.99999999999999,inf,,inf,6.37,inf,-1,0.04677491677869,0.0027861752522563,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.1,0.1,inf,,inf,6.37,inf,-1,0.2598934820268538,0.0206438547476002,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.11220184543019636,0.1122018454301963,inf,,inf,6.37,inf,-1,0.2501086552253232,0.0198666265476242,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.12589254117941673,0.1258925411794166,inf,,inf,6.37,inf,-1,0.2406922210236733,0.019118660502523,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.14125375446227545,0.1412537544622754,inf,,inf,6.37,inf,-1,0.2316303096712792,0.0183988549104954,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.15848931924611134,0.1584893192461113,inf,,inf,6.37,inf,-1,0.2229095736049388,0.0177061495481228,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.1778279410038923,0.1778279410038923,inf,,inf,6.37,inf,-1,0.2145171677888437,0.0170395241087342,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.19952623149688797,0.1995262314968879,inf,,inf,6.37,inf,-1,0.2064407307947376,0.0163979966995657,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.22387211385683395,0.223872113856834,inf,,inf,6.37,inf,-1,0.1986683665943949,0.0157806223955009,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.251188643150958,0.2511886431509579,inf,,inf,6.37,inf,-1,0.191188627037601,0.015186491847262,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.28183829312644537,0.2818382931264453,inf,,inf,6.37,inf,-1,0.1839904949898259,0.014614729942002,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.31622776601683794,0.3162277660168379,inf,,inf,6.37,inf,-1,0.1770633681047533,0.0140644945143245,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.35481338923357547,0.3548133892335753,inf,,inf,6.37,inf,-1,0.1703970432077647,0.0135349751058327,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.3981071705534972,0.3981071705534972,inf,,inf,6.37,inf,-1,0.1639817012673745,0.0130253917713806,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.44668359215096315,0.446683592150963,inf,,inf,6.37,inf,-1,0.1578078929324821,0.0125349939302687,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.5011872336272722,0.501187233627272,inf,,inf,6.37,inf,-1,0.1518665246141367,0.0120630592606903,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.5623413251903491,0.5623413251903486,inf,,inf,6.37,inf,-1,0.1461488450913152,0.0116088926358025,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.6309573444801932,0.630957344480193,inf,,inf,6.37,inf,-1,0.1406464326209844,0.0111718250998527,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.7079457843841379,0.7079457843841378,inf,,inf,6.37,inf,-1,0.1353511825334608,0.0107512128828532,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.7943282347242815,0.7943282347242812,inf,,inf,6.37,inf,-1,0.1302552952947981,0.0103464364523529,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,0.8912509381337456,0.8912509381337453,inf,,inf,6.37,inf,-1,0.1253512650186169,0.0099568996009099,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,1.0,0.9999999999999992,inf,,inf,6.37,inf,-1,0.1206318684104588,0.0095820285679185,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,1.1220184543019633,1.1220184543019638,inf,,inf,6.37,inf,-1,0.1160901541283768,0.0092212711945007,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,1.2589254117941673,1.258925411794167,inf,,inf,6.37,inf,-1,0.1117194325440941,0.0088740961102144,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,1.4125375446227544,1.4125375446227553,inf,,inf,6.37,inf,-1,0.1075132658896479,0.0085399919503817,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,1.5848931924611136,1.5848931924611134,inf,,inf,6.37,inf,-1,0.1034654587750069,0.0082184666028845,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,1.7782794100389228,1.7782794100389223,inf,,inf,6.37,inf,-1,0.0995700490626936,0.0079090464833176,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,1.9952623149688795,1.995262314968879,inf,,inf,6.37,inf,-1,0.0958212990859715,0.0076112758374323,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,2.2387211385683394,2.2387211385683385,inf,,inf,6.37,inf,-1,0.0922136871976633,0.0073247160698416,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,2.51188643150958,2.511886431509579,inf,,inf,6.37,inf,-1,0.0887418996371487,0.0070489450980002,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,2.8183829312644537,2.8183829312644537,inf,,inf,6.37,inf,-1,0.0854008227035663,0.0067835567305063,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,3.1622776601683795,3.16227766016838,inf,,inf,6.37,inf,-1,0.0821855352236892,0.0065281600688097,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,3.548133892335755,3.548133892335753,inf,,inf,6.37,inf,-1,0.0790913013033795,0.006282378931446,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,3.9810717055349722,3.9810717055349736,inf,,inf,6.37,inf,-1,0.0761135633519472,0.0060458512999472,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,4.466835921509632,4.466835921509631,inf,,inf,6.37,inf,-1,0.073247935369137,0.0058182287856139,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,5.011872336272722,5.011872336272722,inf,,inf,6.37,inf,-1,0.0704901964848557,0.0055991761163629,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,5.623413251903491,5.623413251903487,inf,,inf,6.37,inf,-1,0.0678362847421252,0.005388370642895,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,6.309573444801933,6.309573444801932,inf,,inf,6.37,inf,-1,0.0652822911141033,0.0051855018634551,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,7.079457843841379,7.079457843841375,inf,,inf,6.37,inf,-1,0.0628244537463597,0.0049902709664845,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,7.943282347242816,7.943282347242813,inf,,inf,6.37,inf,-1,0.060459152415927,0.0048023903904925,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,8.912509381337454,8.912509381337452,inf,,inf,6.37,inf,-1,0.0581829031989648,0.0046215834004987,True
M2_scalar_phi_massive,0.0999999999999999,5.343777930616317,31.622776601683796,168.98509570888788,10.0,9.999999999999998,inf,,inf,6.37,inf,-1,0.0559923533391831,0.0044475836804209,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.1,0.0999999999999999,inf,,inf,6.37,inf,-1,0.3109681979559571,0.0329390738420724,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.11220184543019636,0.1122018454301963,inf,,inf,6.37,inf,-1,0.2992604400928002,0.0316989383448912,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.12589254117941673,0.1258925411794166,inf,,inf,6.37,inf,-1,0.2879934719794739,0.0305054931723605,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.14125375446227545,0.1412537544622754,inf,,inf,6.37,inf,-1,0.2771506981580071,0.0293569804630037,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.15848931924611134,0.1584893192461112,inf,,inf,6.37,inf,-1,0.2667161479790257,0.0282517085377281,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.1778279410038923,0.1778279410038922,inf,,inf,6.37,inf,-1,0.2566744520781007,0.0271880494080988,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.19952623149688797,0.1995262314968879,inf,,inf,6.37,inf,-1,0.2470108197377463,0.0261644363784261,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.22387211385683395,0.223872113856834,inf,,inf,6.37,inf,-1,0.2377110171017255,0.0251793617381313,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.251188643150958,0.2511886431509579,inf,,inf,6.37,inf,-1,0.2287613462095723,0.0242313745409947,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.28183829312644537,0.2818382931264451,inf,,inf,6.37,inf,-1,0.220148624820452,0.0233190784680129,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.31622776601683794,0.3162277660168379,inf,,inf,6.37,inf,-1,0.2118601669966397,0.0224411297707184,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.35481338923357547,0.3548133892335751,inf,,inf,6.37,inf,-1,0.2038837644180199,0.0215962352919317,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.3981071705534972,0.3981071705534971,inf,,inf,6.37,inf,-1,0.1962076684000818,0.020783150561031,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.44668359215096315,0.4466835921509628,inf,,inf,6.37,inf,-1,0.1888205725889271,0.0200006779609339,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.5011872336272722,0.5011872336272721,inf,,inf,6.37,inf,-1,0.1817115963077998,0.0192476649640912,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.5623413251903491,0.5623413251903487,inf,,inf,6.37,inf,-1,0.1748702685306077,0.0185230024348937,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.6309573444801932,0.6309573444801929,inf,,inf,6.37,inf,-1,0.1682865124588323,0.0178256229959933,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.7079457843841379,0.7079457843841376,inf,,inf,6.37,inf,-1,0.161950630679107,0.0171544994561303,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.7943282347242815,0.794328234724281,inf,,inf,6.37,inf,-1,0.1558532908796041,0.0165086432971527,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,0.8912509381337456,0.8912509381337448,inf,,inf,6.37,inf,-1,0.1499855121041906,0.0158871032179975,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,1.0,0.9999999999999994,inf,,inf,6.37,inf,-1,0.1443386515241059,0.015288963733491,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,1.1220184543019633,1.122018454301963,inf,,inf,6.37,inf,-1,0.1389043917076787,0.0147133438259027,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,1.2589254117941673,1.2589254117941668,inf,,inf,6.37,inf,-1,0.1336747283693301,0.0141593956472679,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,1.4125375446227544,1.4125375446227544,inf,,inf,6.37,inf,-1,0.1286419585798191,0.0136263032705666,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,1.5848931924611136,1.5848931924611136,inf,,inf,6.37,inf,-1,0.1237986694203659,0.0131132814879201,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,1.7782794100389228,1.7782794100389214,inf,,inf,6.37,inf,-1,0.119137727063939,0.0126195746540344,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,1.9952623149688795,1.995262314968879,inf,,inf,6.37,inf,-1,0.1146522662676262,0.0121444555731874,True
M2_scalar_phi_massive,0.1,5.343777930616317,36.51741272548377,195.14094420564763,2.2387211385683394,2.238721138568339,inf,,inf,6.37,inf,-1,0.1103356802606105,0.0116872244281207,True
